,OFFER_PRICE,MATERIAL_COST,SERVICE_COST,COST_PRODUCT,ISIC,TECH_BP,TECH_C,TECH_E,TECH_EPS,TECH_F,TECH_FP,TECH_S,OFFER_STATUS
380,9216.6,4059.0,2023.69,0.0,4321.0,0,0,0,0,1,0,0,1
382,8654.0,3690.0,2197.35,1734.45,3821.0,0,0,0,0,0,0,1,1
383,3534.3,1560.0,408.76,0.0,2652.0,0,0,0,0,0,0,1,1
384,2478.55,1353.0,353.31,353.31,8411.0,0,0,0,0,0,0,1,1
385,1749.3,861.0,84.85,55.65,6419.0,0,0,0,0,0,0,1,1
386,1880.5,984.0,242.15,0.0,8299.0,0,0,0,0,1,0,0,0
387,13780.0,5412.0,3704.5,2005.3,8413.0,0,0,0,0,0,0,1,1
388,1700.0,1107.0,0.0,0.0,6419.0,0,0,0,0,0,0,1,1
389,5021.7,1845.0,1252.44,0.0,8790.0,0,0,0,0,1,0,0,1
390,11212.85,5412.0,2383.78,274.95,4690.0,0,0,0,0,0,0,1,1
392,26520.9,10332.0,8294.79,0.0,2652.0,0,0,0,0,1,0,0,1
393,1900.0,1107.0,159.1,0.0,5275.093193332244,0,0,0,0,1,0,0,0
394,1263.6,0.0,810.97,0.0,4321.0,1,0,0,0,0,0,0,0
395,7420.0,0.0,4548.2,0.0,4322.0,0,1,0,0,0,0,0,0
396,34450.0,9840.0,14249.31,0.0,8690.0,0,0,0,0,0,0,1,0
397,2494.0,1353.0,372.06,0.0,6820.0,0,0,0,0,1,0,0,1
399,10690.0,2460.0,6310.98,0.0,4100.0,0,0,0,0,1,0,0,0
400,1235.0,153.0,700.0,0.0,6910.0,0,1,0,0,0,0,0,0
401,1362.3,861.0,106.79,11.61,8299.0,0,0,0,0,1,0,0,0
402,17334.2,4998.0,5685.18,0.0,6910.0,0,1,0,0,0,0,0,1
405,7429.5,5535.0,97.7,0.0,8411.0,0,0,0,0,0,0,1,1
406,12465.9,3567.0,4226.02,668.86,8790.0,0,0,0,0,1,0,0,1
407,2200.0,615.0,842.75,0.0,4649.0,0,0,0,0,0,0,1,1
409,2759.15,1020.0,713.65,0.0,4322.0,0,1,0,0,0,0,0,1
411,3945.0,2829.0,0.0,0.0,6820.0,0,0,0,0,1,0,0,1
414,4967.7,1845.0,1681.63,0.0,6419.0,0,0,0,0,0,0,1,1
415,2218.5,1476.0,0.0,0.0,1311.0,0,0,0,0,1,0,0,1
417,5654.65,2952.0,991.23,0.0,7110.0,0,0,0,0,1,0,0,1
419,1006.0,738.0,36.6,0.0,8110.0,0,0,0,0,1,0,0,1
420,4178.0,492.0,2850.14,0.0,5275.093193332244,0,0,0,0,1,0,0,0
421,5940.35,2786.0,0.0,0.0,6492.0,0,0,0,0,1,0,0,1
422,4770.0,1230.0,2681.44,2578.79,4321.0,0,0,0,0,1,0,0,1
423,7321.55,3483.0,1886.2,900.0,8299.0,0,0,0,0,1,0,0,1
424,7913.0,3690.0,1674.23,1449.23,6419.0,0,0,0,0,0,0,1,1
425,5649.6,2040.0,653.26,0.0,7110.0,0,1,0,0,0,0,0,1
426,7856.0,2040.0,2096.19,0.0,2819.0,0,1,0,0,0,0,0,1
427,23892.3,5412.0,13423.68,166.38,4321.0,0,0,0,0,1,0,0,1
428,1980.0,1353.0,0.0,0.0,6810.0,0,0,0,0,1,0,0,1
429,30202.15,9225.0,15883.33,8738.32,2023.0,0,0,0,0,1,0,0,1
430,32326.1,9717.0,17774.88,0.0,7210.0,0,0,0,0,1,0,0,1
431,1980.0,1119.0,0.0,0.0,7110.0,0,0,0,0,1,0,0,1
432,6497.0,2952.0,384.82,111.3,6419.0,0,0,0,0,0,0,1,1
433,10056.0,4428.0,1170.78,0.0,6419.0,0,0,0,0,1,0,0,1
434,2700.0,1631.0,7.28,0.0,8299.0,0,0,0,0,1,0,0,1
435,2223.0,1722.0,0.0,0.0,2733.0,0,0,0,0,1,0,0,1
436,7624.3,3861.0,844.0,0.0,8610.0,0,0,0,0,1,0,0,1
437,4652.2,2869.0,74.16,0.0,4321.0,0,0,0,0,1,0,0,1
438,25463.1,11610.0,8597.28,0.0,7490.0,0,0,0,0,1,0,0,1
439,1370.0,984.0,0.0,0.0,2029.0,0,0,0,0,1,0,0,1
440,4041.0,1230.0,448.0,0.0,3250.0,0,0,0,0,0,0,1,0
441,14900.0,9880.00135,1447.84,6505.0,7020.0,0,0,0,0,0,1,0,0
442,3265.9,1476.0,856.56,143.38,3510.0,0,0,0,0,0,0,1,1
444,3769.0,1845.0,236.78,0.0,6020.0,0,0,0,0,1,0,0,1
445,4968.0,260.0,3442.16,0.0,9609.0,0,0,0,0,1,0,0,1
446,3690.0,1353.0,605.53,429.89,5275.093193332244,0,0,0,0,0,0,1,0
447,27358.0,2460.0,19642.3,0.0,6399.0,0,0,0,0,0,0,1,1
448,7348.5,3075.0,3288.33,0.0,6820.0,0,0,0,0,1,0,0,1
450,4116.6,3075.0,425.94,0.0,4100.0,0,0,0,0,1,0,0,1
451,8700.0,1107.0,3495.2,0.0,8610.0,0,0,0,0,1,0,0,1
452,3440.0,1230.0,732.4,1.0,4711.0,0,0,0,0,1,0,0,1
454,1500.0,0.0,900.0,0.0,4690.0,0,0,0,0,0,0,1,1
455,4118.0,2337.0,517.11,0.0,5510.0,0,0,0,0,1,0,0,1
456,9294.45,1632.0,4722.06,0.0,4322.0,0,1,0,0,0,0,0,0
457,12136.0,5583.0,2165.08,0.0,5275.093193332244,0,0,0,0,1,0,0,1
458,27372.0,9594.0,7059.74,5486.21,4329.0,0,0,0,0,0,0,1,0
459,4745.4,2984.0,325.9,12.39,6820.0,0,0,0,0,1,0,0,1
460,1443.05,861.0,170.48,0.0,5275.093193332244,0,0,0,0,1,0,0,0
461,2641.05,1230.0,403.31,0.0,8411.0,0,0,0,0,1,0,0,1
462,18100.0,7020.0,5791.66,0.0,4911.0,0,0,0,0,1,0,0,1
463,1062.0,0.0,810.0,0.0,2652.0,0,0,0,0,0,0,1,1
464,1669.25,1107.0,62.81,0.0,2652.0,0,0,0,0,1,0,0,1
465,12428.7,3757.68,3345.48,0.0,8610.0,0,1,0,0,0,0,0,1
466,9091.0,4305.0,1863.8,1540.57,6419.0,0,0,0,0,0,0,1,1
467,9644.0,4305.0,2635.51,0.0,8411.0,0,0,0,0,1,0,0,1
468,2816.0,1599.0,0.0,0.0,9491.0,0,0,0,0,1,0,0,1
469,2895.0,1353.0,409.87,0.0,8411.0,0,0,0,0,0,0,1,1
470,21191.0,5412.0,9785.28,0.0,7110.0,0,0,0,0,0,0,1,0
471,6480.0,4920.0,0.0,0.0,6419.0,0,0,0,0,0,0,1,1
472,25622.6,13653.0,1914.62,781.38,4390.0,0,0,0,0,1,0,0,1
474,10394.7,2829.0,2746.48,0.0,4321.0,0,0,0,0,1,0,0,1
475,32950.0,17940.0,6328.88,0.0,5275.093193332244,0,1,0,0,0,0,0,0
476,6510.0,2337.0,1438.88,1157.81,5275.093193332244,0,0,0,0,0,0,1,0
477,7690.0,3198.0,2004.3,0.0,6420.0,0,0,0,0,0,0,1,1
479,9012.0,5865.0,0.0,0.0,8299.0,0,1,0,0,0,0,0,1
481,3678.1,1722.0,328.57,67.14,8610.0,0,0,0,0,1,0,0,1
482,18207.7,10200.0,2245.91,0.0,6020.0,0,1,0,0,0,0,0,1
483,2976.9,1476.0,476.52,54.99,3211.0,0,0,0,0,0,0,1,1
484,7285.0,3444.0,1510.62,1157.81,5275.093193332244,0,0,0,0,0,0,1,0
485,18889.0,4674.0,8510.5,4524.0,4322.0,0,0,0,0,1,0,0,1
488,3713.0,1938.0,288.2,0.0,5275.093193332244,0,1,0,0,0,0,0,1
489,1908.0,0.0,775.72,0.0,2670.0,0,0,0,0,1,0,0,1
490,4685.0,1476.0,2060.95,0.0,5275.093193332244,0,0,0,0,1,0,0,0
492,1195.0,0.0,856.07,0.0,2011.0,0,0,0,0,1,0,0,1
493,6963.0,2214.0,2068.64,0.0,8110.0,0,0,0,0,0,0,1,0
494,10600.0,2706.0,2802.96,0.0,8710.0,0,0,0,0,1,0,0,1
495,5822.2,2244.0,1347.62,0.0,2829.0,0,1,0,0,0,0,0,0
496,10200.0,1734.0,5828.76,0.0,3530.0,0,1,0,0,0,0,0,1
497,4287.3,0.0,1486.68,0.0,7110.0,0,1,0,0,0,0,0,0
498,38028.85,13729.2,8875.5,0.0,8610.0,0,1,0,0,0,0,0,1
499,1743.3,1107.0,18.18,0.0,2029.0,0,0,0,0,1,0,0,1
500,8839.0,1938.0,4080.0,0.0,2710.0,0,1,0,0,0,0,0,1
502,1992.15,984.0,370.6,0.0,2652.0,0,0,0,0,1,0,0,1
503,1567.5,123.0,600.0,0.0,2652.0,0,0,0,0,0,0,1,1
504,2885.0,2091.0,0.0,0.0,6190.0,0,0,0,0,1,0,0,1
505,7965.2,2856.0,2661.36,0.0,5510.0,0,1,0,0,0,0,0,1
507,7130.6,2583.0,1836.77,0.0,7490.0,0,0,0,0,1,0,0,0
508,7511.0,2706.0,2509.0,0.0,5275.093193332244,0,0,0,0,0,0,1,0
509,4050.0,2460.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
510,4250.0,3075.0,0.0,0.0,9609.0,0,0,0,0,0,0,1,1
511,4870.0,3060.0,0.0,0.0,2652.0,0,1,0,0,0,0,0,1
512,4389.0,343.74,1337.76,0.0,7020.0,0,1,0,0,0,0,0,0
514,4603.95,2214.0,783.36,0.0,8790.0,0,0,0,0,1,0,0,1
515,27738.95,5100.0,12541.75,0.0,4322.0,0,1,0,0,0,0,0,0
517,36595.0,13005.0,14412.04,2550.0,7210.0,0,0,0,0,0,0,1,1
518,1072.0,738.0,21.48,0.0,4719.0,0,0,0,0,0,0,1,1
519,10249.3,2829.0,2675.97,12.39,7020.0,0,0,0,0,1,0,0,1
520,37233.5,10741.0,13954.15,3396.3,5210.0,0,0,0,0,1,0,0,1
521,5943.0,2369.0,1880.37,0.0,6209.0,0,0,0,0,1,0,0,1
523,25875.0,5535.0,5569.61,368.69,6530.0,0,0,0,0,1,0,0,0
524,46704.0,24231.0,50030.17,12298.779999999999,8422.0,0,0,0,0,1,0,0,1
526,1326.6,510.0,171.14,0.0,4663.0,0,1,0,0,0,0,0,1
527,2421.0,1122.0,460.0,0.0,4322.0,0,1,0,0,0,0,0,0
528,8518.35,2952.0,2197.19,782.38,7110.0,0,0,0,0,1,0,0,1
529,5602.0,2706.0,395.06,20.0,4321.0,0,0,0,0,1,0,0,1
530,10018.7,3813.0,2527.32,0.0,8411.0,0,0,0,0,1,0,0,1
531,4587.0,2952.0,263.31,263.31,5275.093193332244,0,0,0,0,0,0,1,0
532,9861.05,4791.0,925.2,0.0,6810.0,0,0,0,0,1,0,0,1
533,2654.0,738.0,1060.2,0.0,2652.0,0,0,0,0,0,0,1,1
534,3605.0,1353.0,662.03,1.0,4663.0,0,0,0,0,1,0,0,1
535,6493.9,2091.0,2136.01,11.77,2790.0,0,0,0,0,1,0,0,1
536,12951.0,2952.0,5412.0,0.0,8610.0,0,0,0,0,0,0,1,1
537,36836.7,9384.0,14891.95,0.0,6820.0,0,1,0,0,0,0,0,0
538,1890.0,615.0,689.0,0.0,5229.0,0,0,0,0,0,0,1,1
539,44625.9,2754.0,18524.22,0.0,7110.0,0,1,0,0,0,0,0,0
540,1155.0,861.0,0.0,0.0,2100.0,0,0,0,0,1,0,0,1
541,3236.0,1353.0,675.3,0.0,5275.093193332244,0,0,0,0,1,0,0,1
543,10210.0,3690.0,2935.77,368.69,6820.0,0,0,0,0,1,0,0,1
544,21889.15,7344.0,3970.09,0.0,8411.0,0,1,0,0,0,0,0,1
545,5635.0,2091.0,1834.1,0.0,5275.093193332244,0,0,0,0,0,0,1,0
547,15234.0,1734.0,5629.65,0.0,4322.0,0,1,0,0,0,0,0,1
549,1240.0,246.0,440.0,0.0,6419.0,0,0,0,0,1,0,0,1
550,5186.7,1908.6,1472.32,801.6,4390.0,0,0,0,0,0,0,1,1
551,31718.75,7257.0,16307.73,9907.71,8299.0,0,0,0,0,1,0,0,1
552,5984.5,2460.0,1943.71,0.0,2652.0,0,0,0,0,1,0,0,1
554,3200.0,1968.0,217.04,0.0,5221.0,0,0,0,0,1,0,0,1
555,2128.0,984.0,468.72,0.0,6820.0,0,0,0,0,1,0,0,0
556,4769.35,2640.0,163.79,600.0,7110.0,0,1,0,0,0,0,0,1
558,1511.25,1353.0,0.0,0.0,8299.0,0,0,0,0,1,0,0,1
559,9966.65,2706.0,4731.51,0.0,2733.0,0,0,0,0,0,0,1,0
560,4420.0,1722.0,651.12,0.0,7110.0,0,0,0,0,1,0,0,1
562,19228.3,5304.0,7428.64,0.0,4322.0,0,1,0,0,0,0,0,0
563,10761.0,4182.0,1921.04,110.0,8610.0,0,0,0,0,1,0,0,1
564,53000.0,23745.6,12009.54,0.0,2829.0,0,1,0,0,0,0,0,1
565,15115.8,3813.0,8572.2,0.0,8610.0,0,0,0,0,1,0,0,1
566,4589.95,2829.0,100.44,0.0,610.0,0,0,0,0,0,0,1,1
568,6388.0,2091.0,1421.9,10.0,6820.0,0,0,0,0,1,0,0,1
569,7826.4,3760.0,848.54,0.0,4321.0,0,1,0,0,0,0,0,1
571,21726.0,6519.0,7929.6,0.0,6190.0,0,0,0,0,0,0,1,1
572,3086.3,1845.0,531.78,409.01,3510.0,0,0,0,0,1,0,0,1
573,6999.0,2829.0,1717.2,0.0,4321.0,0,0,0,0,1,0,0,1
574,1262.0,738.0,150.0,0.0,4321.0,0,0,0,0,1,0,0,1
575,6824.0,2460.0,2475.89,0.0,5221.0,0,0,0,0,0,0,1,1
576,2772.0,0.0,1799.0,0.0,8610.0,0,0,0,0,1,0,0,1
577,12290.0,4674.0,1360.27,1.0,8522.0,0,0,0,0,1,0,0,1
578,6372.0,1968.0,1860.5,0.0,4321.0,0,0,0,0,1,0,0,1
579,10940.7,5329.0,2278.64,781.38,8610.0,0,0,0,0,1,0,0,1
580,4315.0,2091.0,1139.99,1089.99,2652.0,0,0,0,0,1,0,0,1
581,4749.1,2214.0,1281.33,0.0,8422.0,0,0,0,0,0,0,1,0
582,1162.2,738.0,141.98,0.0,4690.0,0,0,0,0,1,0,0,1
583,1300.0,816.0,0.0,0.0,2813.0,0,1,0,0,0,0,0,1
584,1835.1,1107.0,242.58,0.0,2652.0,0,0,0,0,1,0,0,1
585,10923.7,3936.0,5739.03,0.0,4652.0,0,0,0,0,1,0,0,1
586,4110.75,2829.0,104.4,0.0,5223.0,0,0,0,0,1,0,0,0
587,2735.0,1353.0,542.6,0.0,3510.0,0,0,0,0,1,0,0,1
588,3590.4,1599.0,657.27,0.0,6512.0,0,0,0,0,0,0,1,1
589,10875.0,6273.0,408.04,0.0,8530.0,0,0,0,0,1,0,0,1
590,1825.4,1107.0,258.52,12.39,2652.0,0,0,0,0,1,0,0,1
591,6567.0,246.0,8808.21,0.0,4923.0,0,0,0,0,1,0,0,1
592,7934.0,3444.0,1901.57,1333.58,8422.0,0,0,0,0,0,0,1,1
593,4440.7,1968.0,522.2,226.47,4690.0,0,0,0,0,0,0,1,1
594,3895.0,1968.0,948.94,0.0,8411.0,0,0,0,0,1,0,0,0
595,3780.0,0.0,2478.0,0.0,4690.0,0,0,0,0,0,0,1,1
596,4300.0,1230.0,2819.87,0.0,3510.0,0,0,0,0,1,0,0,0
597,23943.0,8241.0,7589.26,0.0,6619.0,0,0,0,0,0,0,1,0
598,6487.5,4920.0,0.0,0.0,2652.0,0,0,0,0,1,0,0,0
599,8000.0,0.0,1230.0,0.0,9329.0,0,0,0,0,0,0,1,1
600,4300.0,2856.0,0.0,0.0,4321.0,0,1,0,0,0,0,0,1
601,14332.2,3198.0,6460.34,0.0,4321.0,0,0,0,0,0,0,1,0
602,46050.7,10812.0,20152.41,0.0,4322.0,0,1,0,0,0,0,0,0
603,4740.0,2040.0,950.0,0.0,8610.0,0,1,0,0,0,0,0,0
604,42631.45,24123.0,781.2,0.0,2652.0,0,1,0,0,0,0,0,1
605,34990.0,6519.0,21115.11,5862.24,5275.093193332244,0,0,0,0,1,0,0,1
606,1500.0,969.0,0.0,0.0,4322.0,0,1,0,0,0,0,0,0
608,17338.0,4797.0,4466.59,378.69,4322.0,0,0,0,0,1,0,0,1
609,2520.0,1599.0,108.52,0.0,8411.0,0,0,0,0,1,0,0,1
611,27100.0,6150.0,15037.49,420.05,4321.0,0,0,0,0,1,0,0,1
612,1667.15,816.0,187.11,0.0,8610.0,0,1,0,0,0,0,0,1
613,1935.0,1476.0,0.0,0.0,4690.0,0,0,0,0,0,0,1,1
614,13630.5,3567.0,7397.14,0.0,8411.0,0,0,0,0,0,0,1,1
615,3100.0,2321.0,0.0,1760.0,8299.0,0,1,0,0,0,0,0,1
616,1778.4,0.0,635.85,0.0,7110.0,0,1,0,0,0,0,0,0
617,6622.0,2214.0,2106.97,0.0,6820.0,0,0,0,0,0,0,1,0
618,4453.0,1722.0,823.12,0.0,4321.0,0,0,0,0,1,0,0,1
619,3952.0,1353.0,841.48,0.0,4330.0,0,0,0,0,1,0,0,1
620,21865.55,9102.0,7843.77,718.62,6820.0,0,0,0,0,1,0,0,1
621,1605.5,1230.0,0.0,0.0,2652.0,0,0,0,0,1,0,0,0
623,2162.0,918.0,355.97,0.0,7110.0,0,1,0,0,0,0,0,0
624,11121.95,3567.0,4733.91,0.0,2710.0,0,0,0,0,1,0,0,0
625,9927.0,4920.0,911.71,139.17,6419.0,0,0,0,0,0,0,1,1
626,1658.0,738.0,424.04,0.0,4752.0,0,0,0,0,1,0,0,1
627,14503.8,2583.0,7951.1,166.38,4322.0,0,0,0,0,1,0,0,1
628,6993.0,3075.0,969.0,0.0,4321.0,0,0,0,0,1,0,0,1
629,1894.0,984.0,219.69,11.17,4321.0,0,0,0,0,1,0,0,1
630,35427.45,18360.0,6429.06,0.0,2652.0,0,1,0,0,0,0,0,1
631,4976.55,2597.36,0.0,2597.36,4390.0,0,0,0,0,0,0,1,1
632,25790.75,15744.0,3709.53,2601.32,7110.0,0,0,0,0,0,0,1,1
633,3750.0,3075.0,0.0,0.0,6619.0,0,0,0,0,1,0,0,1
634,29335.0,9720.0,10298.81,0.0,2410.0,0,0,0,0,1,0,0,0
635,4154.0,816.0,2227.0,0.0,4390.0,0,1,0,0,0,0,0,0
636,1446.6,492.0,243.48,0.0,8610.0,0,0,0,0,1,0,0,1
637,13918.0,2829.0,7402.99,0.0,4321.0,0,0,0,0,0,0,1,0
643,7880.0,4305.0,990.0,0.0,4321.0,0,0,0,0,0,0,1,1
644,10853.0,3075.0,3485.09,365.04,4711.0,0,0,0,0,1,0,0,1
645,18500.4,8155.0,3378.63,781.38,891.0,0,0,0,0,1,0,0,1
647,3433.5,2091.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
648,30128.0,8305.0,9025.22,4000.0,7110.0,0,0,0,0,0,0,1,1
649,19551.5,11070.0,4126.91,2788.01,9609.0,0,0,0,0,0,0,1,1
650,1908.6,1107.0,45.87,0.0,6419.0,0,0,0,0,1,0,0,1
651,3408.8,1353.0,859.17,44.61,4321.0,0,0,0,0,1,0,0,1
652,8847.55,1476.0,4680.81,0.0,6202.0,0,0,0,0,0,0,1,1
653,3781.0,2460.0,0.0,0.0,2652.0,0,0,0,0,1,0,0,1
654,7239.0,4920.0,422.18,103.7,8411.0,0,0,0,0,1,0,0,1
655,3625.5,2337.0,47.39,47.39,6411.0,0,0,0,0,0,0,1,1
656,12614.1,4674.0,4021.79,1028.73,5275.093193332244,0,0,0,0,1,0,0,1
657,1744.0,738.0,409.0,0.0,6820.0,0,0,0,0,0,0,1,0
658,6159.6,3813.0,1.0,0.0,6820.0,0,0,0,0,1,0,0,1
659,3370.7,1107.0,601.87,2.0,4321.0,0,0,0,0,1,0,0,1
661,3445.35,1224.0,665.12,0.0,8610.0,0,1,0,0,0,0,0,0
662,1372.0,615.0,74.89,46.39,4661.0,0,0,0,0,0,0,1,0
663,3305.8,1722.0,135.06,0.0,6411.0,0,0,0,0,0,0,1,1
664,1355.0,861.0,73.14,0.0,9609.0,0,0,0,0,1,0,0,1
665,9581.0,2040.0,3344.15,0.0,4322.0,0,1,0,0,0,0,0,1
666,23929.9,5100.0,11053.3,0.0,8129.0,0,1,0,0,0,0,0,1
667,16588.9,3478.0,7263.91,0.0,4322.0,0,1,0,0,0,0,0,0
668,7111.8,3444.0,4510.07,2287.73,4100.0,0,0,0,0,1,0,0,1
670,11569.8,1845.0,6215.89,0.0,6419.0,0,0,0,0,0,0,1,1
672,3271.0,1631.0,644.71,0.0,6419.0,0,0,0,0,0,0,1,1
673,2417.75,1722.0,0.0,0.0,5275.093193332244,0,0,0,0,1,0,0,1
674,38655.5,11322.0,9920.0,0.0,8411.0,0,1,0,0,0,0,0,0
675,22365.0,6150.0,10945.07,7611.89,5610.0,0,0,0,0,1,0,0,1
677,1344.3,738.0,74.89,46.39,2652.0,0,0,0,0,0,0,1,1
678,1612.5,615.0,233.52,1.0,1920.0,0,0,0,0,1,0,0,0
679,3086.0,2091.0,90.56,0.0,4711.0,0,0,0,0,1,0,0,1
680,5217.55,4428.0,1174.98,2.0,5275.093193332244,0,0,0,0,1,0,0,1
681,1107.0,369.0,300.0,0.0,5275.093193332244,0,0,0,0,0,0,1,1
682,16000.0,3567.0,7541.06,0.0,8411.0,0,0,0,0,0,0,1,0
683,7755.0,2091.0,3183.15,0.0,6419.0,0,0,0,0,0,0,1,1
684,4629.8,1353.0,553.11,0.0,4321.0,0,0,0,0,0,0,1,1
685,6453.0,2668.0,1248.56,650.0,4321.0,0,0,0,0,1,0,0,1
686,23444.8,10209.0,18615.27,7627.5,5275.093193332244,0,0,0,0,1,0,0,1
687,9865.3,3075.0,3747.75,0.0,8411.0,0,0,0,0,1,0,0,1
688,2848.85,861.0,1006.41,0.0,5275.093193332244,0,0,0,0,0,0,1,0
689,1396.0,492.0,569.11,0.0,5510.0,0,0,0,0,0,0,1,1
690,3026.2,1107.0,572.46,0.0,4711.0,0,0,0,0,1,0,0,1
691,14134.35,8118.0,2122.67,1502.19,4390.0,0,0,0,0,0,0,1,1
692,29000.0,6120.0,15140.0,0.0,6419.0,0,1,0,0,0,0,0,0
693,6118.7,2706.0,834.79,492.15,6419.0,0,0,0,0,0,0,1,1
694,1685.75,738.0,510.03,0.0,4690.0,0,0,0,0,0,0,1,1
695,1919.0,861.0,88.04,0.0,5275.093193332244,0,0,0,0,1,0,0,1
696,3220.8,1353.0,460.68,0.0,8610.0,0,0,0,0,1,0,0,1
697,2008.8,1353.0,65.47,0.0,2029.0,0,0,0,0,1,0,0,1
698,2391.25,1238.0,60.18,0.0,6520.0,0,0,0,0,1,0,0,1
699,7500.0,3075.0,1440.06,0.0,7110.0,0,0,0,0,1,0,0,1
700,3395.2,1122.0,401.78,0.0,4322.0,0,1,0,0,0,0,0,1
701,44090.6,20385.0,19320.98,8671.78,2100.0,0,0,0,0,1,0,0,1
702,3535.0,1722.0,328.6,328.6,8730.0,0,0,0,0,1,0,0,1
703,16967.0,9102.0,2778.27,0.0,7110.0,0,0,0,0,1,0,0,1
704,8288.0,3075.0,3130.27,0.0,4690.0,0,0,0,0,0,0,1,1
705,23399.0,3198.0,13486.03,0.0,5275.093193332244,0,0,0,0,0,0,1,0
706,17570.0,3690.0,6690.26,19.15,4649.0,0,0,0,0,1,0,0,1
707,2323.7,1353.0,245.84,0.0,8530.0,0,0,0,0,1,0,0,1
709,31363.75,5508.0,10453.62,0.0,6920.0,0,1,0,0,0,0,0,1
711,4350.0,492.0,2375.3,0.0,8422.0,0,0,0,0,0,0,1,1
713,2685.0,1845.0,0.0,0.0,9411.0,0,0,0,0,1,0,0,0
714,7150.45,3596.0,1455.64,1136.0,2011.0,0,0,0,0,1,0,0,1
715,1283.1,357.0,187.43,0.0,5275.093193332244,1,0,0,0,0,0,0,0
716,6623.0,3570.0,0.0,0.0,6820.0,0,1,0,0,0,0,0,1
717,4423.75,816.0,2100.0,0.0,2652.0,0,1,0,0,0,0,0,1
718,21960.6,5100.0,9190.39,0.0,4322.0,0,1,0,0,0,0,0,0
719,1417.5,1107.0,13.9,0.0,2652.0,0,0,0,0,1,0,0,1
720,3210.0,2214.0,120.0,0.0,6820.0,0,0,0,0,1,0,0,1
721,6720.0,938.4,2906.12,0.0,4322.0,0,1,0,0,0,0,0,1
723,19960.5,6273.0,5750.68,781.38,2710.0,0,0,0,0,1,0,0,1
724,14900.0,4692.0,3657.29,0.0,5275.093193332244,0,1,0,0,0,0,0,1
725,1095.0,357.0,167.88,0.0,4322.0,0,1,0,0,0,0,0,0
726,4557.0,2507.0,282.25,170.24,5275.093193332244,0,0,0,0,0,0,1,1
727,1520.4,1353.0,361.39,0.0,7110.0,0,0,0,0,1,0,0,1
728,16623.1,4222.0,6262.49,368.69,8610.0,0,0,0,0,1,0,0,1
729,1262.0,738.0,146.73,0.0,4100.0,0,0,0,0,1,0,0,0
730,1756.7,1107.0,12.32,0.0,7490.0,0,0,0,0,1,0,0,1
734,40000.0,11393.4,13742.8,0.0,4322.0,0,1,0,0,0,0,0,1
735,5653.85,1020.0,2760.32,0.0,4322.0,0,1,0,0,0,0,0,0
737,11735.0,4305.0,3240.6,0.0,9609.0,0,0,0,0,0,0,1,1
738,3146.6,1893.0,85.78,46.39,2652.0,0,0,0,0,0,0,1,1
739,5540.0,2829.0,993.55,0.0,8530.0,0,0,0,0,1,0,0,1
741,10820.0,6027.0,1329.6,0.0,8413.0,0,0,0,0,1,0,0,1
742,10650.0,7080.0,0.0,7080.0,0.0,0,1,0,0,0,0,0,1
743,3074.0,1230.0,968.52,0.0,2630.0,0,0,0,0,0,0,1,0
744,7237.0,4305.0,92.78,92.78,9102.0,0,0,0,0,0,0,1,0
745,6665.2,1968.0,2133.36,0.0,6311.0,0,0,0,0,1,0,0,0
746,8681.3,2214.0,4372.19,0.0,6419.0,0,0,0,0,0,0,1,1
747,6528.1,3075.0,2036.37,0.0,6419.0,0,0,0,0,0,0,1,1
748,5004.6,2214.0,2029.13,376.65,2733.0,0,0,0,0,1,0,0,1
749,4590.0,2583.0,0.0,0.0,6511.0,0,0,0,0,1,0,0,1
750,9325.5,3984.0,3577.1,784.17,1200.0,0,0,0,0,1,0,0,1
751,3402.0,2214.0,0.0,0.0,2790.0,0,0,0,0,0,0,1,0
752,12840.0,3829.0,3250.81,1850.13,4649.0,0,0,0,0,1,0,0,1
753,1173.25,615.0,70.21,45.43,8411.0,0,0,0,0,0,0,1,0
754,3874.0,2214.0,804.54,0.0,2790.0,0,0,0,0,1,0,0,1
757,17715.0,4305.0,6353.25,0.0,2100.0,0,0,0,0,1,0,0,1
758,14460.0,4305.0,4496.95,1874.41,0.0,0,0,0,0,1,0,0,1
760,10617.0,3321.0,3303.49,0.0,6492.0,0,0,0,0,0,0,1,1
761,11115.7,4821.0,2807.22,1534.83,8610.0,0,0,0,0,1,0,0,1
762,1712.25,816.0,189.8,0.0,4390.0,0,1,0,0,0,0,0,1
763,2319.9,1599.0,323.91,0.0,8411.0,0,0,0,0,1,0,0,1
764,2099.0,1107.0,116.84,0.0,2710.0,0,0,0,0,1,0,0,0
766,3159.0,1122.0,860.0,0.0,3600.0,0,1,0,0,0,0,0,0
767,25316.0,7134.0,14350.25,6187.11,4922.0,0,0,0,0,1,0,0,1
768,9214.0,1845.0,4110.92,166.38,5275.093193332244,0,0,0,0,1,0,0,0
769,30650.0,4674.0,11350.95,0.0,4649.0,0,0,0,0,1,0,0,1
770,20000.0,11220.0,0.0,0.0,6419.0,0,1,0,0,0,0,0,1
771,6591.6,2829.0,1447.63,0.0,4321.0,0,0,0,0,1,0,0,1
772,17500.0,2193.0,9315.36,0.0,4322.0,0,1,0,0,0,0,0,1
